2013,Измайлово,50204.1
2013,Капотня,75452.3
2013,Коньково,54469.4
2013,Коптево,57705.2
2013,Косино-Ухтомский,39297.9
2013,Котловка,72647.1
2013,Красносельский,77859.3
2013,Крылатское,131569.8
2013,Крюково,49718.6
2013,Кузьминки,56557.1
2013,Кунцево,54043.5
2013,Куркино,31658.5
2013,Левобережный,53195.4
2013,Лефортово,59355.3
2013,Лианозово,46148.6
2013,Ломоносовский,73114.4
2013,Лосиноостровский,37342.4
2013,Люблино,41275.7
2013,Марфино,45076.4
2013,Марьина Роща,79783.3
2013,Марьино,39159.7
2013,Матушкино,47403.8
2013,Метрогородок,44832.9
2013,Мещанский,71256.8
2013,Митино,61619.7
2013,Можайский,85596.0
2013,Молжаниновский,83375.6
2013,Москворечье-Сабурово,54459.0
2013,Нагатино-Садовники,59146.4
2013,Нагатинский Затон,33729.8
2013,Нагорный,54754.7
2013,Некрасовка,44022.3
2013,Нижегородский,68375.5
2013,Новогиреево,51852.1
2013,Новокосино,39192.9
2013,Ново-Переделкино,74798.6
2013,Обручевский,65825.8
2013,Орехово-Борисово Северное,56929.3
2013,Орехово-Борисово Южное,38517.2
2013,Останкинский,70106.7
2013,Отрадное,61673.4
2013,Очаково-Матвеевское,44277.9
2013,Перово,51300.3
2013,Печатники,53625.6
2013,Покровское-Стрешнево,52619.8
2013,поселение Внуковское,52479.9
2013,поселение Вороновское,33508.2
2013,поселение Воскресенское,30222.3
2013,поселение Десёновское,38158.4
2013,поселение Киевский,28222.8
2013,поселение Клёновское,23950.9
2013,поселение Кокошкино,64905.2
2013,поселение Краснопахорское,52559.7
2013,поселение Марушкинское,44230.0
2013,поселение Михайлово-Ярцевское,25692.3
2013,поселение Московский,47579.1
2013,"поселение ""Мосрентген""",32519.1
2013,поселение Новофёдоровское,27769.5
2013,поселение Первомайское,39167.6
2013,поселение Роговское,48953.1
2013,поселение Рязановское,46975.0
2013,поселение Сосенское,94449.5
2013,поселение Филимонковское,51807.8
2013,поселение Щаповское,31084.0
2013,Преображенское,76435.5
2013,Пресненский,98868.1
2013,Проспект Вернадского,73647.4
2013,Раменки,51100.3
2013,Ростокино,59219.1
2013,Рязанский,43404.9
2013,Савёлки,46741.5
2013,Савёловский,89084.2
2013,Свиблово,60116.6
2013,Северное Бутово,44633.0
2013,Северное Измайлово,51786.8
2013,Северное Медведково,32985.1
2013,Северное Тушино,49826.6
2013,Северный,45380.7
2013,Силино,36271.0
2013,Сокол,61828.9
2013,Соколиная Гора,56129.4
2013,Сокольники,62607.2
2013,Солнцево,54026.8
2013,Старое Крюково,53309.6
2013,Строгино,69478.8
2013,Таганский,83540.9
2013,Тверской,61301.7
2013,Текстильщики,61617.8
2013,Тёплый Стан,37920.2
2013,Тимирязевский,67109.8
2013,Тропарёво-Никулино,68473.9
2013,Филёвский Парк,52887.5
2013,Фили-Давыдково,63135.4
2013,Хамовники,76240.1
2013,Ховрино,40712.1
2013,Хорошёво-Мнёвники,58551.0
2013,Хорошёвский,81960.8
2013,Царицыно,45216.8
2013,Черёмушки,141286.1
2013,Чертаново Северное,40546.4
2013,Чертаново Центральное,46978.7
2013,Чертаново Южное,72386.9
2013,Щукино,56994.6
2013,Южное Бутово,56634.4
2013,Южное Медведково,48462.4
2013,Южное Тушино,48311.0
2013,Южнопортовый,57461.9
2013,Якиманка,112170.9
2013,Ярославский,43817.8
2013,Ясенево,73811.3
2014,Академический,109637.8
2014,Алексеевский,66750.6
2014,Алтуфьевский,61595.0
2014,Арбат,87148.5
2014,Аэропорт,89589.1
2014,Бабушкинский,65951.2
2014,Басманный,71506.9
2014,Беговой,64004.5
2014,Бескудниковский,52051.1
2014,Бибирево,48773.0
2014,Бирюлёво Восточное,49992.4
2014,Бирюлёво Западное,87066.1
2014,Богородское,71145.8
2014,Братеево,36769.6
2014,Бутырский,70862.7
2014,Вешняки,38184.5
2014,Внуково,64129.4
2014,Войковский,92633.6
2014,Восточное Дегунино,72998.4
2014,Восточное Измайлово,84137.4
2014,Восточный,56761.5
2014,Выхино-Жулебино,70796.4
2014,Гагаринский,74224.4
2014,Головинский,57808.4
2014,Гольяново,46912.7
2014,городской округ Троицк,44235.9
2014,городской округ Щербинка,42873.5
2014,Даниловский,83908.0
2014,Дмитровский,52702.4
2014,Донской,85716.9
2014,Дорогомилово,69251.5
2014,Замоскворечье,87269.4
2014,Западное Дегунино,36949.4
2014,Зюзино,68216.8
2014,Зябликово,45326.7
2014,Ивановское,47878.5
2014,Измайлово,52833.2
2014,Капотня,86938.0
2014,Коньково,62524.6
2014,Коптево,64602.6
2014,Косино-Ухтомский,43945.5
2014,Котловка,80139.2
2014,Красносельский,84800.3
2014,Крылатское,139459.2
2014,Крюково,52615.7
2014,Кузьминки,51830.9
2014,Кунцево,57948.0
2014,Куркино,38226.2
2014,Левобережный,62202.1
2014,Лефортово,64356.2
2014,Лианозово,49418.1
2014,Ломоносовский,76961.5
2014,Лосиноостровский,50831.6
2014,Люблино,43364.9
2014,Марфино,52490.3
2014,Марьина Роща,87412.0
2014,Марьино,40560.2
2014,Матушкино,50000.3
2014,Метрогородок,44982.9
2014,Мещанский,79988.5
2014,Митино,41455.7
2014,Можайский,98879.3
2014,Молжаниновский,84711.6
2014,Москворечье-Сабурово,60276.2
2014,Нагатино-Садовники,64522.8
2014,Нагатинский Затон,35236.1
2014,Нагорный,63606.7
2014,Некрасовка,49595.3
2014,Нижегородский,67452.4
2014,Новогиреево,55714.1
2014,Новокосино,41862.0
2014,Ново-Переделкино,79687.4
2014,Обручевский,67846.5
