20640 ,Бар  в  гостинице ,нет ,бар , "город  Москва ,  Ленинградское  шоссе ,  дом  61 ,  строение  4 " ,1
26844 ,Темпл  бар ,да ,ресторан , "город  Москва ,  площадь  Ганецкого ,  дом  1 " ,200
21935 ,Фитнес  Бар  Холдинг ,нет ,бар , "город  Москва ,  улица  Правды ,  дом  21 ,  строение  2 " ,15
19630 ,Донер  Кебаб ,нет ,бар , "город  Москва ,  улица  Шолохова ,  дом  4 " ,25
136269 ,ПАБ  АНДЕРДОГ ,нет ,бар , "город  Москва ,  Климентовский  переулок ,  дом  14 " ,20
83016 ,Duck  Star'S ,нет ,бар , "город  Москва ,  Большая  Черкизовская  улица ,  дом  6 " ,95
25982 ,Крейзи  Дейзи ,нет ,бар , "город  Москва ,  улица  Сретенка ,  дом  32 " ,90
152444 ,Imho  bar ,нет ,бар , "город  Москва ,  Сретенский  тупик ,  дом  5 " ,50
22431 ,Токат ,нет ,бар , "город  Москва ,  Новорязанская  улица ,  дом  21 ,  строение  1 " ,60
152465 ,Chilling  Moscow ,нет ,бар , "город  Москва ,  Краснопрудная  улица ,  дом  3/5 ,  строение  2 " ,40
128501 ,Hookah  Place  Semenovskaya ,нет ,бар , "город  Москва ,  Измайловское  шоссе ,  дом  3А " ,26
20642 ,СП  «РОЛЬФ» ,нет ,бар , "город  Москва ,  2-й  Магистральный  тупик ,  дом  5А " ,25
142147 ,БАР  «Крафтбар» ,нет ,бар , "город  Москва ,  Мичуринский  проспект ,  дом  8/29 " ,16
19613 ,БАР  Азбука  Вкуса ,да ,бар , "город  Москва ,  Мичуринский  проспект ,  дом  22 ,  корпус  1 " ,6
20490 ,Красная  машина ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  39 ,  строение  41 " ,57
22084 ,Спорт-бар  Империя ,нет ,кафе , "город  Москва ,  1-й  Боткинский  проезд ,  дом  7 ,  строение  1 " ,80
153106 ,Смок-1 ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  47 ,  строение  2 " ,15
139679 ,Мумий  Тролль ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  7 " ,160
146448 ,ГлавПивМаг ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  18 ,  корпус  1 " ,15
145679 ,Fair  play ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  9А ,  строение  6 " ,45
58559 ,Бар  NOOR ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  23 ,  строение  1 " ,40
27171 ,PIVBAR ,нет ,бар , "город  Москва ,  1-я  Тверская-Ямская  улица ,  дом  2 ,  строение  1 " ,48
143459 ,GOOD  ENOUGH ,нет ,бар , "город  Москва ,  улица  Большая  Дмитровка ,  дом  11 ,  строение  3 " ,39
27048 ,АЛЕКСАНДРОВСКИЙ ,нет ,бар , "город  Москва ,  Моховая  улица ,  дом  15/1 ,  строение  1 " ,80
125556 ,Маникюр  энд  бар ,нет ,бар , "город  Москва ,  Лесная  улица ,  дом  1/2 " ,16
147261 ,DUCKSTARS ,нет ,бар , "город  Москва ,  Благовещенский  переулок ,  дом  3 ,  строение  1 " ,45
26063 ,Тэмпл  бар ,нет ,ресторан , "город  Москва ,  Большая  Грузинская  улица ,  дом  76 " ,90
140681 ,Garden  Lounge  кальянная ,нет ,бар , "город  Москва ,  Попутная  улица ,  дом  6 " ,30
83254 ,Кафе-бар  «Искра» ,нет ,кафе , "город  Москва ,  Большая  Новодмитровская  улица ,  дом  36 ,  строение  9 " ,80
20420 ,БАР  СПОРТКЛУБА ,нет ,бар , "город  Москва ,  площадь  Европы ,  дом  2 " ,10
20421 ,БАР  КИНОТЕАТРА ,нет ,бар , "город  Москва ,  площадь  Европы ,  дом  2 " ,10
19622 ,Акеро ,нет ,бар , "город  Москва ,  Береговой  проезд ,  дом  4 ,  корпус  3 " ,16
21049 ,Бар ,нет ,бар , "город  Москва ,  улица  Фабрициуса ,  дом  41 " ,20
20215 ,Like  wine ,нет ,бар , "город  Москва ,  улица  Тимура  Фрунзе ,  дом  11 ,  строение  19 " ,74
20239 ,EL  CAFE ,нет ,бар , "город  Москва ,  улица  Льва  Толстого ,  дом  5 ,  строение  1 " ,10
20621 ,ДАЙМОНД ,нет ,бар , "город  Москва ,  Смоленская  улица ,  дом  5 " ,65
154822 ,Бурлеск ,нет ,бар , "город  Москва ,  Комсомольский  проспект ,  дом  28 " ,50
152718 ,Prime  Beef ,нет ,бар , "город  Москва ,  Усачёва  улица ,  дом  26 " ,10
20486 ,ТД  ГУМ  Кафе  фестивальное  Бар  Кинозал ,нет ,бар , "город  Москва ,  Красная  площадь ,  дом  3 " ,40
20231 ,ТД  ГУМ  бар  в  столовой ,нет ,бар , "город  Москва ,  Красная  площадь ,  дом  3 " ,10
20336 ,У  ФОНТАНА ,нет ,бар , "город  Москва ,  Красная  площадь ,  дом  3 " ,30
20337 ,БОСКО  БАР ,нет ,бар , "город  Москва ,  Красная  площадь ,  дом  3 " ,28
24942 ,Имаджин ,нет ,бар , "город  Москва ,  улица  Покровка ,  дом  16 " ,50
127712 , "Бутылка ,  Кружка  и  Котел " ,нет ,бар , "город  Москва ,  улица  Покровка ,  дом  48 ,  строение  1 " ,65
70035 ,Lumberjack  Bar ,нет ,бар , "город  Москва ,  Большой  Спасоглинищевский  переулок ,  дом  3 ,  строение  5 " ,60
78343 ,Микроб ,нет ,бар , "город  Москва ,  Покровский  бульвар ,  дом  6/20 ,  строение  1 " ,50
87779 ,МОНО ,нет ,бар , "город  Москва ,  Покровский  бульвар ,  дом  6/20 ,  строение  1 " ,50
156645 ,OConnells  Pub ,нет ,бар , "город  Москва ,  улица  Покровка ,  дом  18/18 ,  строение  1 " ,70
78083 ,Бостон  Паб ,нет ,бар , "город  Москва ,  улица  Сергия  Радонежского ,  дом  29-31 ,  строение  1 " ,98
151761 ,Ред  Брик ,нет ,бар , "город  Москва ,  Хохловский  переулок ,  дом  10 ,  строение  6 " ,50
25265 ,Бильярдный  клуб  «ПИТ  СТОП» ,нет ,бар , "город  Москва ,  Вешняковская  улица ,  дом  17Б " ,12
144085 ,Кальянная  BLAK  SMOKE ,нет ,бар , "город  Москва ,  Вешняковская  улица ,  дом  39А " ,15
20713 ,Бургер  Кинг ,да ,бар , "город  Москва ,  улица  Измайловский  Вал ,  дом  2 " ,49
115040 ,Бар  «Duck  StarS» ,нет ,бар , "город  Москва ,  Пролетарский  проспект ,  дом  20 ,  корпус  2 " ,40
53119 ,Кафе  -  бар  «ROOM» ,нет ,кафе , "город  Москва ,  улица  Генерала  Белова ,  дом  29 " ,70
149112 ,Кафе-бар  «Салют» ,нет ,кафе , "город  Москва ,  Варшавское  шоссе ,  дом  45 " ,42
27094 ,Караоке-Бар  «Брюсофф» ,нет ,бар , "город  Москва ,  проспект  Андропова ,  дом  48 ,  строение  2 " ,49
20716 ,Пивной  трактир  «Охота» ,нет ,бар , "город  Москва ,  Нагатинская  улица ,  дом  22 ,  корпус  1 " ,30
20679 ,БАР  В  ФИЗК.-ОЗДОР.КОМПЛЕКСЕ ,нет ,бар , "город  Москва ,  Автозаводская  улица ,  дом  21 " ,8
126190 ,Пивбар  «Коломенское» ,нет ,бар , "город  Москва ,  проспект  Андропова ,  дом  48 " ,45
141493 ,Ирландский  паб  «Шон  О  Нилл» ,нет ,бар , "город  Москва ,  улица  Кузнецкий  Мост ,  дом  11 ,  строение  1 " ,100
144012 ,Тин  Вудман  Бар ,нет ,бар , "город  Москва ,  проспект  Мира ,  дом  26 ,  строение  1 " ,20
20705 ,Бар  «ПАБ» ,нет ,бар , "город  Москва ,  проспект  Мира ,  дом  150 " ,50
20248 ,Ночной  клуб  «СОЛЯРИС» ,нет ,бар , "город  Москва ,  проспект  Мира ,  дом  150 " ,100
20646 ,Шоколадница ,да ,бар , "город  Москва ,  проспект  Мира ,  дом  150 " ,150
20352 ,Бар  «ТЕРРАСА» ,нет ,бар , "город  Москва ,  проспект  Мира ,  дом  150 " ,100
21204 ,БАР  «НА  1-М  ЭТАЖЕ  ФГУП  ТТЦ  «ОСТАНКИНО»» ,нет ,бар , "город  Москва ,  улица  Академика  Королёва ,  дом  19 " ,15
135829 ,Кальянная  2500 ,нет ,бар , "город  Москва ,  Большой  Сухаревский  переулок ,  дом  17 ,  строение  2 " ,30
80635 , "Остерия  DiViNO ,  караоке  лаундж " ,нет ,бар , "город  Москва ,  Большой  Сухаревский  переулок ,  дом  5 ,  строение  2 " ,36
74795 ,Shut  Up  Karaoke  Premium  Club ,нет ,бар , "город  Москва ,  Театральный  проезд ,  дом  3 ,  строение  3 " ,60
20727 ,СПБ ,да ,бар , "город  Москва ,  улица  Новый  Арбат ,  дом  2 " ,70
26725 ,ДЖОН  БУЛЛ  ПАБ ,нет ,бар , "город  Москва ,  Карманицкий  переулок ,  дом  9 " ,80
20417 ,ЛОББИ  БАР ,нет ,бар , "город  Москва ,  Кутузовский  проспект ,  дом  2/1 ,  строение  1 " ,50
152291 ,Cavlar  bar ,нет ,бар , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,43
151790 ,Коллаборация ,нет ,бар , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,46
150516 ,Матч  поинт ,нет ,бар , "город  Москва ,  улица  Новый  Арбат ,  дом  21 " ,112
26905 ,Жигули ,нет ,бар , "город  Москва ,  улица  Новый  Арбат ,  дом  11 ,  строение  2 " ,100
20281 ,ТУКАН ,нет ,бар , "город  Москва ,  Вековая  улица ,  дом  20А ,  строение  3 " ,58
22015 ,Бар  «Варка» ,нет ,бар , "город  Москва ,  улица  Александра  Солженицына ,  дом  1/5 " ,55
155535 ,Караоке-Прожектор ,нет ,бар , "город  Москва ,  Славянская  площадь ,  дом  2/5/4 ,  строение  3 " ,50
26134 ,Бродвей ,нет ,бар , "город  Москва ,  Кронштадтский  бульвар ,  дом  7 " ,120
19753 ,БАР  при  Московском  гольф  клубе ,нет ,бар , "город  Москва ,  улица  Довженко ,  дом  1 ,  строение  1 " ,34
19660 ,Пивной  Бар  «РЯБИНКА» ,нет ,бар , "город  Москва ,  Осенняя  улица ,  дом  28 " ,120
156164 ,Lions  Lairs ,нет ,бар , "город  Москва ,  Новокузнецкая  улица ,  дом  11/13 " ,36
156166 ,Мята  Лаунж ,нет ,бар , "город  Москва ,  Новокузнецкая  улица ,  дом  11/13 " ,25
155634 ,Бар  LastHop ,нет ,бар , "город  Москва ,  Лукинская  улица ,  дом  17 " ,15
25196 ,Терем ,нет ,бар , "город  Москва ,  Керамический  проезд ,  дом  8А " ,30
20351 ,Эстрада  лобби-бар ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  37 ,  корпус  9 " ,95
20612 ,ЛОББИ-БАР ,нет ,бар , "город  Москва ,  1-я  Тверская-Ямская  улица ,  дом  34 " ,30
156904 ,Lucky  B  Starols ,нет ,бар , "город  Москва ,  Нижняя  Красносельская  улица ,  дом  35 ,  строение  59 " ,6
153715 ,Fishop  и  Ramen&Noodles ,нет ,бар , "город  Москва ,  Нижняя  Красносельская  улица ,  дом  35 ,  строение  59 " ,250
19632 ,Нью  Амстердам  Холл ,нет ,бар , "город  Москва ,  улица  Скульптора  Мухиной ,  дом  4 " ,84
70403 ,Джандуя ,нет ,бар , "город  Москва ,  Багратионовский  проезд ,  дом  7 ,  корпус  20А " ,90
124534 ,Стрелка ,нет ,бар , "город  Москва ,  Берсеневская  набережная ,  дом  14 ,  строение  5 " ,80
140727 ,Бар  Голова ,нет ,бар , "город  Москва ,  Трубная  улица ,  дом  15 " ,18
149434 ,Дарвин  Паб ,нет ,бар , "город  Москва ,  Трубная  улица ,  дом  15 " ,44
20528 ,Спорт-бар  «Фортуна» ,нет ,бар , "город  Москва ,  Новомосковская  улица ,  дом  24 " ,48
27944 ,СТОЛОВАЯ  ЦЕНТРА  «ЗУБАРЕВСКИЙ» ,нет ,столовая , "город  Москва ,  Зубарев  переулок ,  дом  15 ,  корпус  1 " ,47
20283 ,WORLD  CLASS  кафе ,нет ,бар , "город  Москва ,  12-й  проезд  Марьиной  Рощи ,  владение  9 ,  строение  2 " ,9
20315 ,495 ,нет ,бар , "город  Москва ,  Олимпийский  проспект ,  дом  18/1 " ,50
143115 ,Пивной  бар ,нет ,бар , "город  Москва ,  Псковская  улица ,  дом  2А " ,25
20707 ,Золотая  вобла ,да ,бар , "город  Москва ,  улица  Сущёвский  Вал ,  дом  9 ,  строение  1 " ,120
140621 ,Мангалбар ,нет ,предприятие  быстрого  обслуживания , "город  Москва ,  улица  Лётчика  Бабушкина ,  владение  36А " ,25
25615 ,БАР  ПРИ  ТЦ  БОРИСХОФ ,нет ,бар , "город  Москва ,  Ярославское  шоссе ,  дом  36 " ,20
117524 ,Пивной  бар ,нет ,бар , "город  Москва ,  улица  Римского-Корсакова ,  дом  20 ,  строение  2 " ,40
23090 ,Скай  кальян-бар ,нет ,кафе , "город  Москва ,  Алтуфьевское  шоссе ,  дом  8 " ,70
20644 ,БАР  ПРИ  ОЗДОРОВИТЕЛЬНОМ  ЦЕНТРЕ ,нет ,бар , "город  Москва ,  улица  Павла  Корчагина ,  дом  2 " ,12
24797 ,ПИВНАЯ  STREET  СУШИ  ROOM ,нет ,бар , "город  Москва ,  проспект  Мира ,  дом  211 ,  корпус  2 " ,48
133017 ,Караоке  Маяк ,нет ,бар , "город  Москва ,  проезд  Дежнёва ,  дом  21 " ,50
140299 ,Эскабар ,нет ,столовая , "город  Москва ,  Каланчёвская  улица ,  дом  16 ,  строение  3 " ,90
26869 ,Макдоналдс ,да ,предприятие  быстрого  обслуживания , "город  Москва ,  Хабаровская  улица ,  дом  15 " ,75
142368 ,Пивной  бар ,нет ,кафе , "город  Москва ,  Большая  Семёновская  улица ,  дом  15 " ,10
20653 ,Буфет  в  Автомире ,нет ,бар , "город  Москва ,  Иркутская  улица ,  дом  5/6 ,  строение  1 " ,24
141704 ,Столичный  паб ,нет ,бар , "город  Москва ,  Большая  Черкизовская  улица ,  дом  30Б " ,30
156235 ,Пивотека  465 ,нет ,бар , "город  Москва ,  Сокольническая  площадь ,  дом  4А " ,10
27067 ,Гриль ,нет ,бар , "город  Москва ,  Русаковская  улица ,  дом  24 " ,132
125052 ,Гриль  Хаус  дисконт  бар ,нет ,бар , "город  Москва ,  шоссе  Энтузиастов ,  дом  31 " ,70
25319 ,Кофе-бар ,нет ,предприятие  быстрого  обслуживания , "город  Москва ,  Семёновская  площадь ,  дом  1 " ,20
27125 , "Витаминный  бар ,  соки " ,нет ,ресторан , "город  Москва ,  Семёновская  площадь ,  дом  1 " ,70
20721 ,Кафе  -бар ,нет ,буфет , "город  Москва ,  улица  9  Мая ,  дом  8 " ,6
141206 , "Ресторан-бар ,  ночной  клуб  «Адмирал» " ,нет ,ресторан , "город  Москва ,  Измайловское  шоссе ,  дом  71А " ,50
149694 ,Тортугас  Бар ,нет ,бар , "город  Москва ,  Рязанский  проспект ,  дом  10 ,  строение  2 " ,22
20242 ,Фитнес  бар  «Холдинг» ,нет ,кафетерий , "город  Москва ,  Люблинская  улица ,  дом  153 " ,25
89387 ,Лето ,да ,бар , "город  Москва ,  Рязанский  проспект ,  дом  32 ,  корпус  3 " ,53
67817 ,Кафе-бар  «Жулебино» ,нет ,кафе , "город  Москва ,  Тарханская  улица ,  дом  2 " ,50
104952 ,Суши  бар  «Маки-маки» ,да ,кафе , "город  Москва ,  Люблинская  улица ,  дом  169 ,  корпус  2 " ,22
138398 ,Бар  «Пивная» ,нет ,бар , "город  Москва ,  Братиславская  улица ,  дом  16 ,  корпус  2 " ,20
20538 ,Ресторан  Руставелли ,нет ,бар , "город  Москва ,  улица  Миклухо-Маклая ,  дом  42Б " ,48
20688 ,ГАММА  ЛАЙТ ,нет ,бар , "город  Москва ,  Профсоюзная  улица ,  дом  61А " ,50
20410 ,СЕРДОЛИК-Ю ,нет ,бар , "город  Москва ,  Профсоюзная  улица ,  дом  61А " ,0
89600 ,Passion ,нет ,бар , "город  Москва ,  Ленинский  проспект ,  дом  109 " ,12
89672 ,Барбарис ,да ,ресторан , "город  Москва ,  Ленинский  проспект ,  дом  109 " ,25
20508 ,ПОДМОСКОВНЫЙ  СТРОИТЕЛЬ ,нет ,бар , "город  Москва ,  Ратная  улица ,  дом  10А " ,15
140442 ,Весна ,нет ,бар , "город  Москва ,  бульвар  Дмитрия  Донского ,  дом  1 " ,115
20308 ,Лобби-бар  «Рандеву»  при  гостинице ,нет ,бар , "город  Москва ,  улица  Щипок ,  дом  22 ,  строение  2 " ,26
158149 ,Ваня  нальет ,нет ,бар , "город  Москва ,  Берсеневская  набережная ,  дом  6 ,  строение  3 " ,32
19756 ,БАР ,нет ,бар , "город  Москва ,  улица  Улофа  Пальме ,  дом  5 ,  строение  1 " ,10
19757 ,БАР ,нет ,бар , "город  Москва ,  улица  Улофа  Пальме ,  дом  5 ,  строение  1 " ,12
19758 ,БАР ,нет ,бар , "город  Москва ,  улица  Улофа  Пальме ,  дом  5 ,  строение  1 " ,16
19759 ,БАР ,нет ,бар , "город  Москва ,  улица  Улофа  Пальме ,  дом  5 ,  строение  1 " ,10
82536 ,БАР  «Бинза» ,нет ,бар , "город  Москва ,  Минская  улица ,  дом  2Г ,  корпус  1 " ,75
19959 ,Сбарро ,да ,предприятие  быстрого  обслуживания , "город  Москва ,  проспект  Вернадского ,  дом  6 " ,36
80187 ,КАФЕ  «Суши  бар» ,нет ,кафе , "город  Москва ,  проспект  Вернадского ,  дом  6 " ,10
145556 ,БАР ,нет ,бар , "город  Москва ,  Мичуринский  проспект ,  дом  31 ,  корпус  7 " ,10
19627 ,Бар ,нет ,бар , "город  Москва ,  Рублёвское  шоссе ,  дом  22 ,  корпус  1 " ,15
19995 ,Звезда ,нет ,бар , "город  Москва ,  Большая  Филёвская  улица ,  дом  20 " ,40
151578 ,Пивариум ,нет ,бар , "город  Москва ,  Славянский  бульвар ,  дом  5 ,  корпус  1 ,  строение  3 " ,12
19625 ,ОГОНЕК ,нет ,бар , "город  Москва ,  Ярцевская  улица ,  дом  25А " ,20
139795 ,Сбарро ,да ,предприятие  быстрого  обслуживания , "город  Москва ,  площадь  Киевского  Вокзала ,  дом  2 " ,0
19654 ,Бар ,нет ,бар , "город  Москва ,  Кутузовский  проспект ,  дом  48 " ,40
88071 ,Пивной  погребок ,нет ,бар , "город  Москва ,  Строгинский  бульвар ,  дом  9 " ,24
20541 ,Бар  Нептун ,нет ,бар , "город  Москва ,  Строгинский  бульвар ,  дом  21 " ,20
19619 ,БАР-ФИТНЕС ,нет ,бар , "город  Москва ,  Пятницкое  шоссе ,  дом  29 ,  корпус  5 " ,24
140182 ,Бар ,нет ,бар , "город  Москва ,  Пятницкое  шоссе ,  дом  3 " ,2
20295 ,БАР  В  БИЛЬЯРДНОМ  КЛУБЕ ,нет ,бар , "город  Москва ,  улица  Маршала  Бирюзова ,  дом  32 " ,30
20292 ,БАР  КИНОТЕАТРА  «КАРО-ФИЛЬМ» ,нет ,бар , "город  Москва ,  Щукинская  улица ,  дом  42 " ,50
129282 ,Кружка ,да ,бар , "город  Москва ,  Тушинская  улица ,  дом  17 " ,90
22255 ,Зодиак ,да ,бар , "город  Москва ,  Неманский  проезд ,  дом  1 " ,48
77271 ,ВИТАМИН-БАР ,нет ,бар , "город  Москва ,  Сходненская  улица ,  дом  56 " ,5
154963 ,Burgerbar  Dos  Bandidos ,нет ,бар , "город  Москва ,  Красноармейская  улица ,  дом  11 ,  корпус  1 " ,33
106095 ,Все  твои  друзья ,нет ,бар , "город  Москва ,  Малый  Гнездниковский  переулок ,  дом  12 " ,24
25149 ,Пиано ,нет ,бар , "город  Москва ,  1-я  Тверская-Ямская  улица ,  дом  19 " ,80
20615 ,КОНСЬЕРЖ-БАР ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  26/1 " ,30
20616 ,БАР ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  26/1 " ,180
20617 ,ЛОББИ-БАР ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  26/1 " ,90
20620 ,ДЖУС-БАР ,нет ,бар , "город  Москва ,  Тверская  улица ,  дом  26/1 " ,90
85375 ,Love  Suchi  and... ,нет ,бар , "город  Москва ,  Правобережная  улица ,  дом  1Б " ,148
85363 ,Бар  IMAX ,нет ,бар , "город  Москва ,  Правобережная  улица ,  дом  1Б " ,4
138942 ,Глобус ,нет ,бар , "город  Москва ,  4-я  улица  8  Марта ,  дом  6А " ,90
152546 ,Следующая  станция  СОКОЛ ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  74А " ,20
24391 ,Бар  Боулинг-Космик ,да ,бар , "город  Москва ,  Лобненская  улица ,  дом  4А " ,39
83817 ,Лобби  бар ,нет ,кафе , "город  Москва ,  Ленинградский  проспект ,  дом  31А ,  строение  1 " ,60
20343 ,Бар  VIP  этажа ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  31А ,  строение  1 " ,80
138910 ,Лобби  Бар ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  40 " ,20
114474 ,Sure ,нет ,бар , "город  Москва ,  3-я  улица  Ямского  Поля ,  дом  26А " ,45
155276 ,IQ  Wine ,нет ,бар , "город  Москва ,  Ленинградский  проспект ,  дом  72 ,  корпус  1 " ,30
21091 ,ПРОФИНВЕСТ ,нет ,бар , "город  Москва ,  Тимирязевская  улица ,  дом  1 " ,4
22806 ,Лофт  8.14 ,нет ,бар , "город  Москва ,  улица  8  Марта ,  дом  14 " ,40
20458 ,Ресторан  «Фокачерия» ,нет ,бар , "город  Москва ,  Малая  Бронная  улица ,  дом  26 ,  строение  1 " ,30
20473 ,БУФЕТ ,нет ,бар , "город  Москва ,  Малая  Бронная  улица ,  дом  4 ,  строение  2 " ,48
152709 ,Сова ,нет ,бар , "город  Москва ,  город  Зеленоград ,  Савёлкинский  проезд ,  дом  12 " ,130
102956 ,Buthers  Стейк  бар ,нет ,бар , "город  Москва ,  город  Зеленоград ,  Яблоневая  аллея ,  дом  2 " ,60
144084 ,Пивной  бар  «Kraftsman» ,нет ,кафе , "город  Москва ,  3-й  Павелецкий  проезд ,  дом  4 " ,14
20259 ,ШПИЛЬКА ,нет ,бар , "город  Москва ,  Чертановская  улица ,  дом  32 ,  строение  3 " ,20
152283 ,Кальянная ,нет ,бар , "город  Москва ,  Россошанский  проезд ,  дом  6 " ,12
20735 ,ГОСТИНИЦА  «ДАНИЛОВСКАЯ»  БАР ,нет ,бар , "город  Москва ,  Большой  Староданиловский  переулок ,  дом  5 " ,20
130360 ,Диско-бар  «Гриль  Холл» ,нет ,бар , "город  Москва ,  Холодильный  переулок ,  дом  3 " ,150
146758 ,Кафе  «Хинкальная» ,нет ,бар , "город  Москва ,  Касимовская  улица ,  дом  4 " ,48
146744 ,Бар  «Пивной  Погребок» ,нет ,бар , "город  Москва ,  Загорьевский  проезд ,  дом  1 " ,7
70625 ,Бар  «КОФЕ» ,нет ,бар , "город  Москва ,  Днепропетровская  улица ,  дом  2 " ,48
107408 ,Бар  «КОНСЕШН  БАР» ,нет ,бар , "город  Москва ,  Днепропетровская  улица ,  дом  2 " ,0
20400 ,Спорт-бар  «Космик» ,да ,бар , "город  Москва ,  Днепропетровская  улица ,  дом  2 " ,150
21920 ,Бар  «ВОРД  КЛАСС» ,нет ,бар , "город  Москва ,  Варшавское  шоссе ,  дом  122А " ,28
157008 ,Караоке-бар  LOFT ,нет ,бар , "город  Москва ,  Варшавское  шоссе ,  дом  71 ,  корпус  3 " ,60
146684 ,Кальян-бар  Shisha  Room ,нет ,бар , "город  Москва ,  Кустанайская  улица ,  дом  8 ,  корпус  3 " ,25
149858 ,Шикари  Иль  Патио ,да ,бар , "город  Москва ,  Большая  Тульская  улица ,  дом  11 " ,11
138857 ,Бар  «БАДДИ  БАР» ,нет ,бар , "город  Москва ,  улица  Борисовские  Пруды ,  дом  26 ,  корпус  2 " ,47
140005 ,Бар  «Пальмира  Бизнес  Клуб» ,нет ,бар , "город  Москва ,  Новоданиловская  набережная ,  дом  6 ,  корпус  1 " ,30
19785 ,Бар ,нет ,бар , "город  Москва ,  2-я  Рейсовая  улица ,  дом  2 ,  корпус  5 " ,32
152595 ,Хмельная  жаба ,нет ,бар , "город  Москва ,  Новогиреевская  улица ,  дом  26 " ,20
29782 ,Брюс  ЛИ ,нет ,бар , "город  Москва ,  Болотная  набережная ,  дом  3 ,  строение  2 " ,70
147147 , "О ,  мой  крафт " ,нет ,бар , "город  Москва ,  улица  Зацепа ,  дом  21 " ,51
77536 ,МИМИ ,нет ,бар , "город  Москва ,  Нижегородская  улица ,  дом  32 ,  строение  4 " ,50
20596 ,КОНСЬЕРЖ-БАР ,нет ,бар , "город  Москва ,  улица  Петровка ,  дом  11 " ,20
20597 ,ЛОББИ-БАР ,нет ,бар , "город  Москва ,  улица  Петровка ,  дом  11 " ,60
138491 ,Glow  sabs ,нет ,бар , "город  Москва ,  Большая  Серпуховская  улица ,  дом  17 ,  строение  1 " ,28
77595 ,Бильярдная  Сова ,нет ,бар , "город  Москва ,  Марксистская  улица ,  дом  34 ,  корпус  8 " ,0
126948 ,Hunters ,нет ,бар , "город  Москва ,  Большой  Саввинский  переулок ,  дом  12 ,  строение  7 " ,116
26517 ,СОХО-РУМС ,нет ,бар , "город  Москва ,  Большой  Саввинский  переулок ,  дом  12 ,  строение  8 " ,100
157751 ,Номер  15 ,нет ,бар , "город  Москва ,  улица  Сретенка ,  дом  15 " ,35
74450 ,Китайская  грамота  бар  и  еда ,нет ,ресторан , "город  Москва ,  улица  Сретенка ,  дом  1 " ,80
139868 ,Бар  Алекс ,нет ,бар , "город  Москва ,  Шлюзовая  набережная ,  дом  6 ,  строение  2 " ,40
143381 ,Бар  СПБ ,нет ,бар , "город  Москва ,  Серпуховская  площадь ,  дом  36/71 ,  строение  1 " ,75
106437 ,Суши-бар  Эноки  (  при  гостинице  Арарат  Парк  Хаятт ,нет ,бар , "город  Москва ,  Неглинная  улица ,  дом  4 " ,22
22546 ,Консерватория  (при  гостинице  «Арарат  Парк  Хайят») ,нет ,бар , "город  Москва ,  Неглинная  улица ,  дом  4 " ,20
22547 ,Неглинка  (при  гостинице  «Арарат  Парк  Хаятт») ,нет ,бар , "город  Москва ,  Неглинная  улица ,  дом  4 " ,33
20439 ,бар  гостиницы  «Татьяна» ,нет ,бар , "город  Москва ,  Стремянный  переулок ,  дом  11 " ,26
157975 ,Косой  Маркс ,нет ,бар , "город  Москва ,  Таганская  улица ,  дом  1 ,  строение  1 " ,55
22456 ,Кони  А.Ф. ,нет ,бар , "город  Москва ,  Новая  Басманная  улица ,  дом  9 ,  строение  1 " ,30
20626 ,БАР  В  ГОСТИНИЦЕ  «ТИФЛИСЪ» ,нет ,бар , "город  Москва ,  улица  Остоженка ,  дом  32 ,  строение  1 " ,20
149242 ,Клуб  «Gazgolder» ,нет ,бар , "город  Москва ,  Нижний  Сусальный  переулок ,  дом  5 ,  строение  26 " ,150
78312 ,Katie  OSheas ,нет ,бар , "город  Москва ,  проспект  Мира ,  дом  26 ,  строение  5 " ,54
21015 ,Бар  театрального  зала ,нет ,бар , "город  Москва ,  Космодамианская  набережная ,  дом  52 ,  строение  8 " ,28
20600 ,ФИРМА  АКВАРЕЛЬ ,нет ,бар , "город  Москва ,  Столешников  переулок ,  дом  12 ,  строение  3 " ,24
157022 ,Крафт-бар  Колбаса ,нет ,бар , "город  Москва ,  Большой  Спасоглинищевский  переулок ,  дом  9/1 ,  строение  16 " ,40
112200 ,Бар  «Хлеб  и  Вино» ,нет ,бар , "город  Москва ,  2-я  Звенигородская  улица ,  дом  12 ,  строение  23 " ,70
130285 ,The  Sixties ,нет ,бар , "город  Москва ,  Большой  Овчинниковский  переулок ,  дом  16 " ,60
